Borough,x,y,xend,yend
Manchester,389737.8130000001,402136.1899999995,389836.2810000004,402384.4059999995
Manchester,389745.4060000004,402464.8120000009,389836.2810000004,402384.4059999995
Manchester,389639.62399999984,402667.7359999996,389745.4060000004,402464.8120000009
Manchester,389624.193,402697.102,389639.62399999984,402667.7359999996
Manchester,389546.6919999998,402843.30399999954,389624.193,402697.102
Manchester,389492.2101999996,402809.2670000009,389546.6919999998,402843.30399999954
Manchester,389378.7549999999,402740.3990000002,389492.2101999996,402809.2670000009
Manchester,389172.4060000004,402620.3120000009,389378.7549999999,402740.3990000002
Manchester,383524.97200000007,402182.636,383593.3499999996,402121.9690000005
Manchester,383593.3499999996,402121.9690000005,383725.5939999996,401987.0
Manchester,383725.5939999996,401987.0,383786.6780000003,401861.28500000015
Manchester,383786.6780000003,401861.28500000015,383837.8426999999,401738.6607000008
Manchester,389082.6900000004,399442.8819999993,389219.3130000001,399420.5
Manchester,389219.3130000001,399420.5,389279.4060000004,399583.9059999995
Manchester,389221.8130000001,399595.6870000009,389279.4060000004,399583.9059999995
Manchester,389221.8130000001,399595.6870000009,389239.1880000001,399662.5
Manchester,389212.8130000001,399787.1870000009,389239.1880000001,399662.5
Manchester,389212.8130000001,399787.1870000009,389255.3159999997,399921.2320000008
Manchester,389255.3159999997,399921.2320000008,389258.5,400014.9039999992
Manchester,389258.5,400014.9039999992,389375.5,400087.2809999995
Manchester,389361.5185000002,400190.5471000001,389375.5,400087.2809999995
Manchester,389197.52799999993,400322.1510000005,389361.5185000002,400190.5471000001
Manchester,389103.1660000002,400259.55399999954,389197.52799999993,400322.1510000005
Manchester,388903.4910000004,400496.6410000008,389103.1660000002,400259.55399999954
Manchester,388770.0070000002,400568.83300000057,388903.4910000004,400496.6410000008
Manchester,388654.44600000046,400651.2170000002,388770.0070000002,400568.83300000057
Manchester,388654.44600000046,400651.2170000002,388752.8080000002,400726.16000000015
Manchester,388744.2110000001,400724.3629999999,388752.8080000002,400726.16000000015
Manchester,388457.273,400677.3939999994,388744.2110000001,400724.3629999999
Manchester,388311.68599999975,400932.8499999996,388457.273,400677.3939999994
Manchester,388311.68599999975,400932.8499999996,388386.8130000001,400959.0940000005
Manchester,388372.5939999996,400989.9370000009,388386.8130000001,400959.0940000005
Manchester,388299.4380000001,400985.5620000009,388372.5939999996,400989.9370000009
Manchester,388246.4440000001,401029.6710000001,388299.4380000001,400985.5620000009
Manchester,388246.4440000001,401029.6710000001,388268.81099999975,401134.1879999992
Manchester,389080.0199999996,398006.3017999996,389107.102,397993.2139999997
Manchester,389081.12600000016,398103.1254999992,389107.102,397993.2139999997
Manchester,388948.7419999996,398154.5580000002,389081.12600000016,398103.1254999992
Manchester,388948.7419999996,398154.5580000002,388981.0959999999,398278.21800000034
Manchester,388930.6900000004,398504.6870000009,388981.0959999999,398278.21800000034
Manchester,388903.4869999997,398583.6500000004,388930.6900000004,398504.6870000009
Manchester,388885.8949999996,398654.83400000073,388903.4869999997,398583.6500000004
Manchester,388877.76300000027,398834.5789999999,388885.8949999996,398654.83400000073
Manchester,388842.8119999999,398831.1940000001,388877.76300000027,398834.5789999999
Manchester,388840.3119999999,398909.0,388842.8119999999,398831.1940000001
Manchester,388840.3119999999,398909.0,388885.648,398953.9079999998
Manchester,388882.7810000004,399103.0,388885.648,398953.9079999998
Manchester,388882.7810000004,399103.0,389071.06099999975,399147.9945
Manchester,389045.9139999999,399312.1579999998,389071.06099999975,399147.9945
Manchester,389045.3130000001,399388.2809999995,389045.9139999999,399312.1579999998
Manchester,389045.3130000001,399388.2809999995,389082.6900000004,399442.8819999993
Manchester,390144.03110000025,397148.1763000004,390147.40500000026,397139.5940000005
Manchester,390131.3004999999,397295.6325000003,390144.03110000025,397148.1763000004
Manchester,390109.4060000004,397325.9010000005,390131.3004999999,397295.6325000003
Manchester,390108.5939999996,397352.4039999992,390109.4060000004,397325.9010000005
Manchester,389779.8130000001,397538.0960000008,390108.5939999996,397352.4039999992
Manchester,389754.8550000005,397613.2149999999,389779.8130000001,397538.0960000008
Manchester,389697.7570000002,397626.9519999996,389754.8550000005,397613.2149999999
Manchester,389378.1880000001,397583.9059999995,389697.7570000002,397626.9519999996
Manchester,389330.5,397744.1870000009,389378.1880000001,397583.9059999995
Manchester,389151.73900000006,397809.3550000005,389330.5,397744.1870000009
Manchester,389087.8130000001,397907.8120000009,389151.73900000006,397809.3550000005
Manchester,389086.2139999997,397974.3790000007,389087.8130000001,397907.8120000009
Manchester,389080.0199999996,398006.3017999996,389086.2139999997,397974.3790000007
Manchester,382858.8669999996,396515.5219999999,382938.3099999996,396333.6290000007
Manchester,382937.47200000007,396288.5969999992,382938.3099999996,396333.6290000007
Manchester,382937.47200000007,396288.5969999992,383053.01800000016,396202.3469999992
Manchester,383053.01800000016,396202.3469999992,383163.9649999999,396202.5979999993
Manchester,383163.9649999999,396202.5979999993,383197.2860000003,396213.4120000005
Manchester,383197.2860000003,396213.4120000005,383222.1301999996,396228.8574999999
Manchester,383222.1301999996,396228.8574999999,383250.324,396241.5859999992
Manchester,383250.324,396241.5859999992,383295.5559999999,396104.636
Manchester,383269.6560000004,396079.3440000005,383295.5559999999,396104.636
Manchester,383269.6560000004,396079.3440000005,383284.8439999996,396017.9059999995
Manchester,383241.9500000002,395998.5419999994,383284.8439999996,396017.9059999995
Manchester,383241.9500000002,395998.5419999994,383258.8624,395939.5612000004
Manchester,389076.7240000004,395233.7550000008,389377.3055999996,395020.30399999954
Manchester,389369.28199999966,395068.2129999995,389377.3055999996,395020.30399999954
Manchester,389354.1025,395158.9104999993,389369.28199999966,395068.2129999995
Manchester,389354.1025,395158.9104999993,389472.3130000001,395189.8440000005
Manchester,389464.0020000003,395246.7799999993,389472.3130000001,395189.8440000005
Manchester,389443.36000000034,395289.0059999991,389464.0020000003,395246.7799999993
Manchester,389443.36000000034,395289.0059999991,389574.3590000002,395343.9020000007
Manchester,389574.3590000002,395343.9020000007,389576.1116000004,395358.8291999996
Manchester,389576.1116000004,395358.8291999996,389605.9040000001,395384.50100000016
Manchester,389605.9040000001,395384.50100000016,389709.5088,395451.1285999995
Manchester,389709.5088,395451.1285999995,389744.4440000001,395478.4678000007
Manchester,389744.4440000001,395478.4678000007,389789.8995000003,395509.0960000008
Manchester,389789.8995000003,395509.0960000008,389990.267,395665.8660000004
Manchester,389990.267,395665.8660000004,390020.7920000004,395674.6449999996
Manchester,390020.7920000004,395674.6449999996,390046.98419999983,395673.4340000004
Manchester,390046.98419999983,395673.4340000004,390118.9060000004,395697.6870000009
Manchester,390118.9060000004,395697.6870000009,390188.3559999997,395863.3003000002
Manchester,390084.9784000004,395953.5566000007,390188.3559999997,395863.3003000002
Manchester,390084.9784000004,395953.5566000007,390182.8130000001,395956.0
Manchester,390182.8130000001,395956.0,390198.1195,395993.8719999995
Manchester,390178.0724999998,395988.1009999998,390198.1195,395993.8719999995
Manchester,390126.5,396013.4059999995,390178.0724999998,395988.1009999998
Manchester,389954.4000000004,396277.15699999966,390126.5,396013.4059999995
Manchester,389954.4000000004,396277.15699999966,390140.5,396338.3120000009
Manchester,390140.5,396338.3120000009,390195.8130000001,396498.9059999995
Manchester,390195.8130000001,396498.9059999995,390281.90299999993,396568.9049999993
Manchester,390277.2719999999,396660.4519999996,390281.90299999993,396568.9049999993
Manchester,390277.2719999999,396660.4519999996,390335.4060000004,396718.1870000009
Manchester,390335.4060000004,396718.1870000009,390348.9060000004,396782.8120000009
Manchester,390147.40500000026,397139.5940000005,390348.9060000004,396782.8120000009
Manchester,388675.4780000001,394629.3540000003,388725.699,394654.6410000008
Manchester,388725.699,394654.6410000008,388972.9079999998,394746.8059999999
Manchester,388972.9079999998,394746.8059999999,388974.0389999999,394749.34899999946
Manchester,388974.0389999999,394749.34899999946,388990.6917000003,394798.4604000002
Manchester,388990.6917000003,394798.4604000002,389017.71300000045,394933.8479999993
Manchester,389017.71300000045,394933.8479999993,389060.8090000004,395135.6713999994
Manchester,389060.8090000004,395135.6713999994,389066.9804999996,395161.3862999994
Manchester,389066.9804999996,395161.3862999994,389076.7240000004,395233.7550000008
Manchester,382954.68599999975,395819.8010000009,383258.8624,395939.5612000004
Manchester,382772.80200000014,395636.3059999999,382954.68599999975,395819.8010000009
Manchester,382750.2060000002,395613.0620000009,382772.80200000014,395636.3059999999
Manchester,382508.5379999997,395369.4670000002,382750.2060000002,395613.0620000009
Manchester,382351.49899999984,395209.5179999992,382508.5379999997,395369.4670000002
Manchester,382297.301,395152.1290000007,382351.49899999984,395209.5179999992
Manchester,382258.3329999996,395111.1079999991,382297.301,395152.1290000007
Manchester,382101.2120000003,394954.3420000002,382258.3329999996,395111.1079999991
Manchester,382056.7010000004,394915.5050000008,382101.2120000003,394954.3420000002
Manchester,381854.6919999998,394898.1750000008,382056.7010000004,394915.5050000008
Manchester,381841.24899999984,394898.273,381854.6919999998,394898.1750000008
Manchester,381671.6919999998,394890.0950000007,381841.24899999984,394898.273
Manchester,381573.8720000005,394859.4639999997,381671.6919999998,394890.0950000007
Manchester,381529.0939999996,394852.8120000009,381573.8720000005,394859.4639999997
Manchester,381518.0939999996,394752.0,381529.0939999996,394852.8120000009
Manchester,381444.8059999999,394758.6830000002,381518.0939999996,394752.0
Manchester,381302.3289999999,394733.2670000009,381444.8059999999,394758.6830000002
Manchester,381093.0939999996,394749.9979999997,381302.3289999999,394733.2670000009
Manchester,381011.9910000004,394595.9210000001,381093.0939999996,394749.9979999997
Manchester,380957.142,394486.07499999925,381011.9910000004,394595.9210000001
Manchester,380880.7429999998,394338.2620000001,380957.142,394486.07499999925
Manchester,380856.6710000001,394306.7530000005,380880.7429999998,394338.2620000001
Manchester,380719.43900000025,394330.2022999991,380856.6710000001,394306.7530000005
Manchester,380650.5,394223.1559999995,380719.43900000025,394330.2022999991
Manchester,380620.4979999997,394244.40300000086,380650.5,394223.1559999995
Manchester,380620.4979999997,394244.40300000086,380626.3300000001,394216.2620000001
Manchester,380618.4060000004,394133.4059999995,380626.3300000001,394216.2620000001
Manchester,380618.4060000004,394133.4059999995,380733.5939999996,394085.8120000009
Manchester,380733.5939999996,394085.8120000009,380794.58800000045,393978.4279999994
Manchester,380794.58800000045,393978.4279999994,380838.8130000001,393888.0
Manchester,380822.1660000002,393825.02800000086,380838.8130000001,393888.0
Manchester,388483.1739999997,393348.5549999997,388524.1940000001,393813.4059999995
Manchester,388524.1940000001,393813.4059999995,388540.2692,394112.28050000034
Manchester,388540.2692,394112.28050000034,388540.3250000002,394112.6414999999
Manchester,387384.6869999999,393165.00100000016,387554.81400000025,393133.2809999995
Manchester,387554.81400000025,393133.2809999995,387659.3080000002,393177.5620000009
Manchester,387559.6124,393353.068,387659.3080000002,393177.5620000009
Manchester,387559.6124,393353.068,387583.9822000005,393332.84219999984
Manchester,387583.9822000005,393332.84219999984,387643.5939999996,393332.8120000009
Manchester,387643.5939999996,393332.8120000009,387646.7810000004,393294.5
Manchester,387646.7810000004,393294.5,387718.642,393266.6219999995
Manchester,387718.642,393266.6219999995,387758.45550000016,393274.2829999998
Manchester,387758.45550000016,393274.2829999998,387886.5939999996,393172.5940000005
Manchester,387886.5939999996,393172.5940000005,388023.9060000004,393161.5
Manchester,388023.9060000004,393161.5,388065.3200000003,393117.71199999936
Manchester,388065.3200000003,393117.71199999936,388117.6940000001,393122.90300000086
Manchester,388117.6940000001,393122.90300000086,388146.1880000001,393104.0
Manchester,388129.42650000006,393079.9879999999,388146.1880000001,393104.0
Manchester,388129.42650000006,393079.9879999999,388203.057,393052.1290000007
Manchester,388203.057,393052.1290000007,388324.1560000004,392937.375
Manchester,388324.1560000004,392937.375,388365.65699999966,392938.3110000007
Manchester,388365.65699999966,392938.3110000007,388407.42119999975,393071.5482000001
Manchester,388407.42119999975,393071.5482000001,388448.8130000001,393087.8120000009
Manchester,388448.8130000001,393087.8120000009,388482.1030000001,393324.2210000008
Manchester,388482.1030000001,393324.2210000008,388483.1739999997,393348.5549999997
Manchester,380775.5429999996,393724.49599999934,380822.1660000002,393825.02800000086
Manchester,380694.1940000001,393622.5979999993,380775.5429999996,393724.49599999934
Manchester,380508.3990000002,393598.9120000005,380694.1940000001,393622.5979999993
Manchester,380474.1880000001,393596.3120000009,380508.3990000002,393598.9120000005
Manchester,380474.1880000001,393596.3120000009,380551.26499999966,393292.91000000015
Manchester,380427.5,393286.8120000009,380551.26499999966,393292.91000000015
Manchester,380187.8119999999,393434.1889999993,380427.5,393286.8120000009
Manchester,380154.00100000016,393325.5969999992,380187.8119999999,393434.1889999993
Manchester,380154.00100000016,393325.5969999992,380170.3789999997,393191.7670000009
Manchester,380170.3789999997,393191.7670000009,380185.09700000007,392998.40300000086
